orig_index,orig_x,orig_y,new_x,new_y,dx,dy,dist
729,92.320545,80.296531,95.754103,74.983224,3.433558,-5.313307,6.326180
730,90.396211,79.751611,90.570514,76.069531,0.174303,-3.682080,3.686203
731,88.471877,79.206691,86.412380,76.239879,-2.059497,-2.966812,3.611578
732,86.547543,78.661770,82.645694,76.910440,-3.901849,-1.751330,4.276866
733,84.623209,78.116850,80.921052,77.439734,-3.702157,-0.677116,3.763569
734,138.725686,70.572187,134.162445,75.572559,-4.563242,5.000372,6.769557
735,136.801352,70.027266,130.407658,74.385206,-6.393695,4.357940,7.737633
736,134.877018,69.482346,129.501374,71.896089,-5.375644,2.413743,5.892682
737,132.952684,68.937425,129.105357,70.590365,-3.847327,1.652940,4.187378
738,131.028350,68.392505,127.820088,69.776601,-3.208262,1.384096,3.494090
739,129.104016,67.847584,126.685463,70.441893,-2.418553,2.594309,3.546807
740,127.179682,67.302664,125.807066,70.816063,-1.372616,3.513400,3.772009
741,125.255348,66.757743,125.467188,69.757634,0.211840,2.999891,3.007361
742,123.331014,66.212823,124.438345,69.676045,1.107332,3.463222,3.635944
743,121.406680,65.667902,123.074556,69.500994,1.667877,3.833091,4.180239
744,119.482346,65.122982,120.271680,69.373830,0.789334,4.250848,4.323512
745,117.558011,64.578061,119.172193,69.315188,1.614182,4.737127,5.004594
746,115.633677,64.033141,115.995461,67.240503,0.361784,3.207362,3.227702
747,138.180766,72.496521,134.105136,76.842381,-4.075629,4.345860,5.957958
748,136.256432,71.951600,131.519988,75.012650,-4.736444,3.061050,5.639497
749,134.332098,71.406680,128.946554,73.562506,-5.385544,2.155827,5.801006
750,132.407764,70.861759,128.425473,72.410627,-3.982291,1.548868,4.272895
751,130.483430,70.316839,128.201429,71.371212,-2.282001,1.054374,2.513808
752,128.559096,69.771918,127.454157,70.908078,-1.104939,1.136160,1.584850
753,126.634761,69.226998,126.369872,71.508205,-0.264890,2.281207,2.296535
754,124.710427,68.682077,125.001425,71.092970,0.290997,2.410893,2.428391
755,122.786093,68.137157,124.282520,70.538484,1.496426,2.401327,2.829428
756,120.861759,67.592236,123.556528,70.881282,2.694769,3.289046,4.252012
757,118.937425,67.047316,121.684394,70.663550,2.746968,3.616234,4.541254
758,117.013091,66.502395,117.491490,68.593300,0.478399,2.090905,2.144935
759,115.088757,65.957475,114.846685,68.056625,-0.242072,2.099150,2.113061
760,137.635845,74.420855,135.080822,76.960038,-2.555024,2.539184,3.602166
761,135.711511,73.875934,131.523998,75.898965,-4.187513,2.023031,4.650583
762,133.787177,73.331014,129.013302,74.471228,-4.773875,1.140214,4.908154
763,131.862843,72.786093,128.016125,73.586109,-3.846718,0.800016,3.929028
764,129.938509,72.241173,127.416858,72.862674,-2.521651,0.621501,2.597112
765,128.014175,71.696252,127.191806,72.026346,-0.822369,0.330093,0.886145
766,126.089841,71.151332,125.735658,72.010478,-0.354183,0.859146,0.929289
767,124.165507,70.606411,124.726940,72.540371,0.561433,1.933959,2.013804
768,122.241173,70.061491,124.372875,71.821700,2.131703,1.760210,2.764506
769,120.316839,69.516570,123.554797,72.251385,3.237958,2.734815,4.238347
770,118.392505,68.971650,122.806801,71.573949,4.414296,2.602299,5.124253
771,116.468171,68.426729,120.952233,70.248784,4.484063,1.822055,4.840114
772,114.543836,67.881809,116.107629,68.052317,1.563792,0.170509,1.573060
773,137.090925,76.345189,135.222848,77.882884,-1.868077,1.537696,2.419550
774,135.166591,75.800268,129.724272,75.180844,-5.442319,-0.619424,5.477456
775,133.242257,75.255348,128.022297,75.068454,-5.219960,-0.186894,5.223305
776,131.317923,74.710427,127.243816,74.135214,-4.074107,-0.575214,4.114513
777,129.393589,74.165507,126.505315,73.762854,-2.888273,-0.402653,2.916205
778,127.469255,73.620586,126.304894,73.031137,-1.164360,-0.589450,1.305062
779,125.544920,73.075666,125.786027,72.630098,0.241107,-0.445568,0.506620
780,123.620586,72.530745,124.227921,73.559766,0.607334,1.029020,1.194880
781,121.696252,71.985825,123.388138,73.362512,1.691886,1.376687,2.181225
782,119.771918,71.440904,122.344761,72.710999,2.572843,1.270095,2.869261
783,117.847584,70.895984,122.538812,70.622098,4.691227,-0.273886,4.699216
784,115.923250,70.351064,117.896839,69.886136,1.973589,-0.464928,2.027612
785,113.998916,69.806143,115.018666,69.305763,1.019750,-0.500380,1.135900
786,136.546005,78.269523,136.370294,78.358786,-0.175711,0.089263,0.197084
787,134.621670,77.724602,132.630209,76.211835,-1.991462,-1.512767,2.500877
788,132.697336,77.179682,128.566843,76.145626,-4.130493,-1.034056,4.257962
789,130.773002,76.634761,127.056958,75.252873,-3.716044,-1.381888,3.964669
790,128.848668,76.089841,125.999580,75.721436,-2.849089,-0.368405,2.872808
791,126.924334,75.544920,126.000182,74.611388,-0.924152,-0.933532,1.313598
792,125.000000,75.000000,125.237552,73.509778,0.237552,-1.490222,1.509037
793,123.075666,74.455080,123.874902,74.728092,0.799236,0.273012,0.844580
794,121.151332,73.910159,123.199773,75.780941,2.048441,1.870782,2.774155
795,119.226998,73.365239,122.490690,74.122997,3.263692,0.757759,3.350505
796,117.302664,72.820318,121.230647,72.071519,3.927983,-0.748799,3.998719
797,115.378330,72.275398,119.500536,70.763876,4.122207,-1.511522,4.390591
798,113.453995,71.730477,116.377856,69.707797,2.923860,-2.022681,3.555305
799,136.001084,80.193857,135.422444,79.453187,-0.578640,-0.740670,0.939902
800,134.076750,79.648936,132.965886,77.518797,-1.110864,-2.130140,2.402398
801,132.152416,79.104016,130.416259,76.481578,-1.736157,-2.622438,3.145063
802,130.228082,78.559096,126.790085,76.628501,-3.437997,-1.930595,3.942971
803,128.303748,78.014175,125.129864,76.887755,-3.173884,-1.126420,3.367842
804,126.379414,77.469255,124.932209,75.242027,-1.447204,-2.227227,2.656114
805,124.455080,76.924334,125.060763,74.323160,0.605683,-2.601174,2.670760
806,122.530745,76.379414,123.882723,78.755360,1.351977,2.375947,2.733672
807,120.606411,75.834493,124.540980,76.128850,3.934568,0.294357,3.945564
808,118.682077,75.289573,124.084506,77.617477,5.402429,2.327905,5.882633
809,116.757743,74.744652,119.977134,78.888736,3.219391,4.144084,5.247657
810,114.833409,74.199732,115.832217,78.152126,0.998808,3.952394,4.076645
811,112.909075,73.654811,112.735967,76.536399,-0.173108,2.881588,2.886783
812,135.456164,82.118191,136.424112,80.497617,0.967949,-1.620574,1.887640
813,133.531829,81.573271,134.081837,78.777927,0.550007,-2.795343,2.848939
814,131.607495,81.028350,126.557850,80.944749,-5.049646,-0.083601,5.050338
815,129.683161,80.483430,125.586237,79.589227,-4.096924,-0.894203,4.193374
816,127.758827,79.938509,125.025138,78.328300,-2.733689,-1.610209,3.172669
817,125.834493,79.393589,124.024075,79.714839,-1.810418,0.321250,1.838699
818,123.910159,78.848668,123.421231,80.536641,-0.488928,1.687973,1.757357
819,121.985825,78.303748,122.987426,79.339231,1.001601,1.035483,1.440635
820,120.061491,77.758827,122.576454,78.142742,2.514963,0.383915,2.544097
821,118.137157,77.213907,121.372441,78.580787,3.235285,1.366881,3.512183
822,116.212823,76.668986,118.798078,79.315217,2.585256,2.646231,3.699471
823,114.288489,76.124066,113.971811,77.455426,-0.316677,1.331360,1.368504
824,112.364155,75.579145,110.987919,76.178095,-1.376235,0.598949,1.500921
825,134.911243,84.042525,131.962776,85.403158,-2.948467,1.360633,3.247273
826,132.986909,83.497605,129.885209,84.599091,-3.101700,1.101487,3.291476
827,131.062575,82.952684,127.597264,82.744095,-3.465311,-0.208589,3.471583
828,129.138241,82.407764,125.983675,81.986557,-3.154566,-0.421207,3.182562
829,127.213907,81.862843,125.244915,81.144694,-1.968991,-0.718149,2.095869
830,125.289573,81.317923,124.625703,80.487511,-0.663870,-0.830412,1.063159
831,123.365239,80.773002,123.581430,81.314405,0.216191,0.541403,0.582971
832,121.440904,80.228082,122.468642,81.004426,1.027737,0.776344,1.288004
833,119.516570,79.683161,122.322384,80.012852,2.805814,0.329691,2.825117
834,117.592236,79.138241,121.489859,79.899916,3.897622,0.761676,3.971349
835,115.667902,78.593320,120.531889,80.089380,4.863987,1.496059,5.088866
836,113.743568,78.048400,117.673149,79.699200,3.929581,1.650800,4.262247
837,111.819234,77.503479,112.032445,77.787451,0.213211,0.283972,0.355104
838,134.366323,85.966859,133.016017,86.622766,-1.350306,0.655907,1.501180
839,132.441989,85.421939,127.717853,84.483388,-4.724136,-0.938550,4.816465
840,130.517654,84.877018,125.959180,82.892042,-4.558475,-1.984977,4.971903
841,128.593320,84.332098,124.750934,82.772889,-3.842386,-1.559209,4.146693
842,126.668986,83.787177,124.518981,81.899814,-2.150005,-1.887363,2.860885
843,124.744652,83.242257,123.699714,82.399997,-1.044938,-0.842260,1.342125
844,122.820318,82.697336,122.961451,82.046302,0.141133,-0.651034,0.666156
845,120.895984,82.152416,121.998765,82.045280,1.102781,-0.107136,1.107973
846,118.971650,81.607495,121.501050,81.461601,2.529400,-0.145895,2.533605
847,117.047316,81.062575,120.845668,81.091388,3.798352,0.028813,3.798461
848,115.122982,80.517654,119.660219,80.571091,4.537237,0.053437,4.537552
849,113.198648,79.972734,114.478820,78.469337,1.280172,-1.503397,1.974599
850,111.274314,79.427813,110.628850,77.562136,-0.645464,-1.865677,1.974177
851,133.821402,87.891193,133.274541,87.735017,-0.546861,-0.156177,0.568725
852,131.897068,87.346273,130.243104,85.890575,-1.653964,-1.455697,2.203327
853,129.972734,86.801352,126.142848,83.778185,-3.829886,-3.023167,4.879300
854,128.048400,86.256432,125.131525,83.810378,-2.916875,-2.446054,3.806749
855,126.124066,85.711511,124.270551,83.890483,-1.853515,-1.821028,2.598396
856,124.199732,85.166591,123.556299,83.393706,-0.643433,-1.772885,1.886035
857,122.275398,84.621670,122.631820,82.817185,0.356422,-1.804485,1.839349
858,120.351064,84.076750,121.518271,83.175671,1.167208,-0.901079,1.474557
859,118.426729,83.531829,120.825380,82.539134,2.398651,-0.992695,2.595952
860,116.502395,82.986909,119.993889,81.806478,3.491493,-1.180431,3.685640
861,114.578061,82.441989,118.197081,80.624308,3.619020,-1.817680,4.049848
862,112.653727,81.897068,116.632536,79.327098,3.978809,-2.569970,4.736630
863,110.729393,81.352148,112.860114,78.768917,2.130721,-2.583231,3.348590
864,133.276482,89.815527,134.395750,88.139157,1.119268,-1.676370,2.015683
865,131.352148,89.270607,131.322927,86.610530,-0.029221,-2.660077,2.660237
866,129.427813,88.725686,126.921142,84.199652,-2.506671,-4.526034,5.173818
867,127.503479,88.180766,126.062923,85.226951,-1.440556,-2.953815,3.286369
868,125.579145,87.635845,124.338692,84.904587,-1.240453,-2.731259,2.999750
869,123.654811,87.090925,123.173680,84.459957,-0.481131,-2.630968,2.674599
870,121.730477,86.546005,122.503306,83.658094,0.772829,-2.887911,2.989531
871,119.806143,86.001084,121.636830,84.306606,1.830687,-1.694478,2.494529
872,117.881809,85.456164,120.657867,84.129605,2.776058,-1.326559,3.076728
873,115.957475,84.911243,119.944891,83.316505,3.987416,-1.594738,4.294494
874,114.033141,84.366323,118.697854,81.519351,4.664713,-2.846972,5.464869
875,112.108807,83.821402,114.153745,79.886437,2.044939,-3.934965,4.434605
876,110.184473,83.276482,111.317265,79.229125,1.132792,-4.047357,4.202894
877,132.186641,93.664196,134.268054,90.624511,2.081414,-3.039685,3.684015
878,130.262307,93.119275,132.274349,88.962883,2.012042,-4.156392,4.617781
879,128.337973,92.574355,129.091893,86.511884,0.753921,-6.062471,6.109169
880,126.413638,92.029434,123.887802,86.769761,-2.525837,-5.259673,5.834724
881,124.489304,91.484514,122.761897,87.776391,-1.727408,-3.708122,4.090734
882,122.564970,90.939593,121.760286,89.587497,-0.804684,-1.352096,1.573429
883,120.640636,90.394673,121.402945,87.795763,0.762309,-2.598910,2.708403
884,118.716302,89.849752,120.203768,90.429568,1.487466,0.579816,1.596478
885,116.791968,89.304832,120.200825,88.513310,3.408857,-0.791522,3.499545
886,114.867634,88.759911,120.101554,86.729658,5.233920,-2.030253,5.613898
887,132.731561,91.739861,133.645232,89.369585,0.913671,-2.370276,2.540276
888,130.807227,91.194941,131.215032,87.801416,0.407805,-3.393525,3.417941
889,128.882893,90.650021,128.469059,84.931586,-0.413834,-5.718434,5.733389
890,126.958559,90.105100,125.115473,85.789948,-1.843086,-4.315152,4.692282
891,125.034225,89.560180,123.478748,85.625742,-1.555477,-3.934437,4.230757
892,123.109891,89.015259,122.389668,85.928299,-0.720223,-3.086960,3.169865
893,121.185557,88.470339,122.253085,84.935236,1.067529,-3.535102,3.692772
894,119.261223,87.925418,121.717665,86.619916,2.456442,-1.305502,2.781806
895,117.336888,87.380498,121.025478,85.622834,3.688590,-1.757664,4.085961
896,115.412554,86.835577,119.796835,84.977049,4.384280,-1.858528,4.761937
897,113.488220,86.290657,118.914296,82.790579,5.426075,-3.500078,6.456999
898,111.563886,85.745736,115.953398,80.426463,4.389512,-5.319273,6.896556
899,109.639552,85.200816,109.554656,78.556265,-0.084896,-6.644551,6.645093
