update_id,avg_policy_loss,avg_value_loss,avg_kl_divergence,avg_clip_fraction,avg_entropy,final_advantages_mean,final_advantages_std
39,4.4712740778923035,101982962.0,0.018063478637486696,0.4541666768491268,3.745956689119339,-4.666666507720947,8.995529174804688
40,6.114225149154663,108429956.0,0.01023678737692535,0.2583333384245634,3.7526664435863495,-6.666666507720947,7.58098030090332
41,4.560526609420776,127649677.0,0.01675695483572781,0.4750000089406967,3.748255431652069,-4.666666507720947,8.995529174804688
42,5.997401058673859,142148854.0,0.010415976401418447,0.45000000298023224,3.752534359693527,-6.666666507720947,7.58098030090332
43,4.4392290115356445,166314126.0,0.013634206261485815,0.47083334252238274,3.748658448457718,-4.666666507720947,8.995529174804688
44,5.932561635971069,184053878.0,0.010499370167963207,0.4375000074505806,3.751897543668747,-6.666666507720947,7.58098030090332
45,4.352308809757233,214237628.0,0.012394964112900198,0.5750000178813934,3.7481403946876526,-4.666666507720947,8.995529174804688
46,5.880572080612183,235933676.0,0.01043058664072305,0.5250000059604645,3.7520013749599457,-6.666666507720947,7.58098030090332
47,4.283717453479767,273139888.0,0.010922132525593042,0.44583333656191826,3.7485503256320953,-4.666666507720947,8.995529174804688
48,5.827650427818298,299321324.0,0.010865976801142097,0.5666666813194752,3.7511030435562134,-6.666666507720947,7.58098030090332
49,4.238153100013733,345097744.0,0.01107069046702236,0.5250000059604645,3.747328817844391,-4.666666507720947,8.995529174804688
