update_id,avg_policy_loss,avg_value_loss,avg_kl_divergence,avg_clip_fraction,avg_entropy,final_advantages_mean,final_advantages_std
18,4.554458141326904,679453.125,0.013588876114226878,0.6750000193715096,3.7593786120414734,-5.333333492279053,8.60366153717041
19,3.9900626242160797,846750.71875,0.013299939804710448,0.6375000029802322,3.7313150763511658,-4.666666507720947,8.995529174804688
20,4.552345454692841,1173571.078125,0.013063854654319584,0.6625000089406967,3.7593078017234802,-5.333333492279053,8.60366153717041
21,3.9888054728507996,1425949.78125,0.013121371041052043,0.6000000089406967,3.7315098345279694,-4.666666507720947,8.995529174804688
22,4.555082261562347,1932480.953125,0.012944373302161694,0.6250000074505806,3.759462147951126,-5.333333492279053,8.60366153717041
23,3.9882909953594208,2300179.78125,0.013512014877051115,0.7041666656732559,3.730890452861786,-4.666666507720947,8.995529174804688
24,4.55251669883728,3057700.125,0.012759371427819133,0.6333333365619183,3.759788691997528,-5.333333492279053,8.60366153717041
25,3.982580691576004,3576014.0,0.012846376048400998,0.6083333417773247,3.731158524751663,-4.666666507720947,8.995529174804688
26,4.549277126789093,4677787.875,0.013153732055798173,0.666666679084301,3.7593595683574677,-5.333333492279053,8.60366153717041
27,3.983958065509796,5389744.125,0.013135568238794804,0.6416666805744171,3.73093980550766,-4.666666507720947,8.995529174804688
28,4.545577704906464,6955184.625,0.013120732735842466,0.7041666619479656,3.7593398094177246,-5.333333492279053,8.60366153717041
29,3.9866929948329926,7911525.25,0.012609244207851589,0.5166666693985462,3.7314705550670624,-4.666666507720947,8.995529174804688
30,4.71955132484436,10081750.75,0.012999449507333338,0.7208333313465118,3.7589565813541412,-5.539581775665283,8.291929244995117
31,4.2564537525177,11344881.375,0.01330980856437236,0.6708333417773247,3.7308939397335052,-4.9911417961120605,8.615795135498047
32,5.121773540973663,14324176.5,0.012970763724297285,0.6250000037252903,3.7588861286640167,-6.0,8.136761665344238
33,4.551398992538452,15965953.125,0.013411892694421113,0.7083333358168602,3.7306126952171326,-5.333333492279053,8.60366153717041
34,5.113726317882538,20008769.0,0.013185995048843324,0.741666667163372,3.759207248687744,-6.0,8.136761665344238
35,3.979661673307419,22122069.25,0.012788161868229508,0.5875000059604645,3.730805903673172,-4.666666507720947,8.995529174804688
36,5.108141601085663,27507161.75,0.013000737526454031,0.7125000059604645,3.759084552526474,-6.0,8.136761665344238
37,4.541738271713257,30196388.75,0.012759470497258008,0.6291666738688946,3.731121838092804,-5.333333492279053,8.60366153717041
38,5.111679375171661,37256024.0,0.013234998797997832,0.8083333298563957,3.7588668167591095,-6.0,8.136761665344238
39,4.570489406585693,40569654.5,0.012523059383966029,0.6250000074505806,3.7311217188835144,-5.333333492279053,8.60366153717041
40,5.120537102222443,49739807.5,0.012974272714927793,0.6250000018626451,3.758966863155365,-6.0,8.136761665344238
41,4.559084534645081,53827624.0,0.012965174624696374,0.7124999985098839,3.7304356694221497,-5.333333492279053,8.60366153717041
42,5.1116743683815,65536939.0,0.012917949934490025,0.7083333432674408,3.7592338621616364,-6.0,8.136761665344238
43,5.111789166927338,70451419.0,0.012955971760675311,0.7666666731238365,3.730309933423996,-6.0,8.136761665344238
44,5.1095051765441895,85289713.0,0.012961016036570072,0.7125000022351742,3.758928567171097,-6.0,8.136761665344238
45,5.1138129234313965,91084903.0,0.013121447525918484,0.7041666582226753,3.73026841878891,-6.0,8.136761665344238
46,4.543061435222626,109766347.0,0.012930145720019937,0.6583333313465118,3.7588776350021362,-5.333333492279053,8.60366153717041
47,5.108781099319458,116719385.0,0.012924029724672437,0.7250000014901161,3.730279892683029,-6.0,8.136761665344238
48,4.544311344623566,139869082.0,0.012968685943633318,0.7041666731238365,3.758778601884842,-5.333333492279053,8.60366153717041
49,5.108183324337006,147830070.0,0.012881234753876925,0.7500000074505806,3.730489134788513,-6.0,8.136761665344238
